transaction_id,order_id,user_id,transaction_date,payment_method,amount,transaction_status,transaction_reference
43655,33655,13035,2025-11-25,UPI,1069.88,Failed,TXN00043655
43656,33656,14810,2026-01-21,UPI,13613.6,Refunded,TXN00043656
43657,33657,11893,2026-08-16,Credit Card,16040.92,Success,TXN00043657
43658,33658,12162,2026-05-11,UPI,8506.08,Success,TXN00043658
43659,33659,13717,2026-03-13,Credit Card,14436.34,Success,TXN00043659
43660,33660,10760,2025-12-10,Credit Card,22300.56,Success,TXN00043660
43661,33661,11647,2026-06-11,Net Banking,8221.91,Refunded,TXN00043661
43662,33662,14550,2026-01-02,Debit Card,2192.54,Pending,TXN00043662
43663,33663,10232,2025-05-17,Debit Card,62602.89,Pending,TXN00043663
43664,33664,11595,2026-07-27,Net Banking,6291.92,Success,TXN00043664
43665,33665,10562,2025-04-11,UPI,17669.77,Success,TXN00043665
43666,33666,11807,2025-09-14,Credit Card,49509.31,Success,TXN00043666
43667,33667,10876,2026-07-06,UPI,48232.21,Success,TXN00043667
43668,33668,11639,2025-06-12,Credit Card,10227.26,Success,TXN00043668
43669,33669,10993,2026-01-23,UPI,34303.8,Success,TXN00043669
43670,33670,13736,2026-01-05,Net Banking,23254.18,Failed,TXN00043670
43671,33671,11557,2025-03-05,UPI,3742.84,Failed,TXN00043671
43672,33672,14354,2025-07-08,Debit Card,137643.74,Failed,TXN00043672
43673,33673,14819,2026-02-10,Debit Card,1629.1,Failed,TXN00043673
43674,33674,12477,2025-07-07,Debit Card,207532.24,Success,TXN00043674
43675,33675,13572,2025-01-11,Debit Card,96080.16,Success,TXN00043675
43676,33676,10677,2025-04-15,Net Banking,198475.14,Success,TXN00043676
43677,33677,13757,2026-06-16,Credit Card,67226.07,Success,TXN00043677
43678,33678,10425,2026-07-30,Net Banking,3911.6,Success,TXN00043678
43679,33679,11601,2025-03-04,Debit Card,3555.7,Success,TXN00043679
43680,33680,11341,2026-06-26,Net Banking,44100.6,Success,TXN00043680
43681,33681,10630,2026-01-10,Debit Card,57566.01,Success,TXN00043681
43682,33682,14230,2025-04-02,Credit Card,156982.46,Success,TXN00043682
43683,33683,13009,2025-08-25,UPI,2741.98,Failed,TXN00043683
43684,33684,12066,2026-05-06,Net Banking,4048.14,Success,TXN00043684
43685,33685,14464,2025-09-30,UPI,18418.14,Success,TXN00043685
43686,33686,10168,2026-08-14,Net Banking,50281.46,Success,TXN00043686
43687,33687,14006,2026-03-01,Debit Card,18735.46,Failed,TXN00043687
43688,33688,14013,2025-12-12,Credit Card,5991.3,Success,TXN00043688
43689,33689,10017,2025-05-24,Credit Card,1027.63,Refunded,TXN00043689
43690,33690,11546,2025-03-08,UPI,8286.7,Success,TXN00043690
43691,33691,11531,2025-10-27,Credit Card,17953.93,Success,TXN00043691
43692,33692,13814,2026-06-26,Credit Card,4454.0,Success,TXN00043692
43693,33693,11498,2025-09-09,UPI,95716.65,Failed,TXN00043693
43694,33694,10543,2025-12-05,Debit Card,19438.82,Failed,TXN00043694
43695,33695,10727,2026-08-01,UPI,4699.67,Success,TXN00043695
43696,33696,10379,2025-04-15,Credit Card,54433.59,Success,TXN00043696
43697,33697,14436,2026-03-26,Wallet,176165.64,Refunded,TXN00043697
43698,33698,14303,2026-03-10,UPI,8853.82,Success,TXN00043698
43699,33699,13494,2025-06-21,Credit Card,50201.56,Success,TXN00043699
43700,33700,13464,2026-05-01,Credit Card,17412.76,Success,TXN00043700
43701,33701,10846,2025-07-23,UPI,14255.64,Refunded,TXN00043701
43702,33702,13853,2025-12-12,Credit Card,2461.68,Success,TXN00043702
43703,33703,14822,2025-05-02,UPI,8744.36,Success,TXN00043703
43704,33704,10674,2025-04-06,Net Banking,199654.39,Failed,TXN00043704
43705,33705,13521,2026-01-22,Net Banking,20522.6,Failed,TXN00043705
43706,33706,13040,2025-07-21,Net Banking,6529.17,Failed,TXN00043706
43707,33707,12058,2025-04-03,Wallet,87562.56,Success,TXN00043707
43708,33708,14446,2026-08-12,Debit Card,140317.24,Pending,TXN00043708
43709,33709,10738,2026-01-08,Net Banking,54599.37,Success,TXN00043709
43710,33710,13959,2025-11-14,Credit Card,60769.46,Failed,TXN00043710
43711,33711,14313,2025-05-16,Debit Card,122256.44,Success,TXN00043711
43712,33712,13450,2025-12-15,Wallet,24939.46,Success,TXN00043712
43713,33713,11725,2026-01-30,UPI,136910.7,Success,TXN00043713
43714,33714,12654,2026-06-26,Net Banking,20516.51,Refunded,TXN00043714
43715,33715,11062,2026-08-11,Credit Card,35596.08,Success,TXN00043715
43716,33716,14684,2025-08-03,Credit Card,1765.69,Failed,TXN00043716
43717,33717,11319,2026-07-01,Net Banking,63020.28,Failed,TXN00043717
43718,33718,10830,2026-02-10,Net Banking,7870.17,Success,TXN00043718
43719,33719,13586,2026-06-12,Debit Card,119818.53,Failed,TXN00043719
43720,33720,13222,2025-06-13,UPI,153953.75,Success,TXN00043720
43721,33721,13385,2025-08-02,UPI,173635.23,Pending,TXN00043721
43722,33722,12148,2026-01-21,Wallet,46185.68,Success,TXN00043722
43723,33723,11303,2025-07-11,Credit Card,8199.18,Success,TXN00043723
43724,33724,13076,2025-07-24,UPI,140316.88,Failed,TXN00043724
43725,33725,14806,2026-01-10,Wallet,98299.06,Success,TXN00043725
43726,33726,11961,2025-09-27,Credit Card,211984.74,Failed,TXN00043726
43727,33727,11701,2025-02-27,Wallet,252044.35,Failed,TXN00043727
43728,33728,13021,2025-04-11,UPI,27913.86,Success,TXN00043728
43729,33729,11025,2025-01-21,Net Banking,3653.79,Refunded,TXN00043729
43730,33730,10600,2025-04-03,Net Banking,82162.08,Failed,TXN00043730
43731,33731,11442,2026-06-01,Credit Card,7775.65,Success,TXN00043731
43732,33732,14106,2025-03-23,UPI,11524.39,Success,TXN00043732
43733,33733,12423,2025-02-08,Debit Card,26830.92,Success,TXN00043733
43734,33734,10646,2026-03-13,Net Banking,55686.97,Success,TXN00043734
43735,33735,11992,2025-10-08,UPI,9031.37,Refunded,TXN00043735
43736,33736,13197,2025-07-12,UPI,5927.21,Success,TXN00043736
43737,33737,13373,2025-01-31,Credit Card,74070.81,Success,TXN00043737
43738,33738,14748,2025-12-06,UPI,28316.4,Success,TXN00043738
43739,33739,11647,2025-08-07,UPI,23021.16,Success,TXN00043739
43740,33740,13142,2025-09-24,Credit Card,120559.0,Failed,TXN00043740
43741,33741,14320,2025-08-25,UPI,10866.47,Success,TXN00043741
43742,33742,11755,2025-10-25,Wallet,279955.28,Failed,TXN00043742
43743,33743,10751,2026-08-14,Net Banking,19188.67,Failed,TXN00043743
43744,33744,10843,2025-06-01,UPI,377076.4,Refunded,TXN00043744
43745,33745,13415,2026-04-06,Wallet,224454.92,Success,TXN00043745
43746,33746,13429,2025-12-10,UPI,26449.54,Failed,TXN00043746
43747,33747,13511,2025-04-13,Credit Card,156982.46,Success,TXN00043747
43748,33748,12304,2025-02-08,UPI,48936.82,Pending,TXN00043748
43749,33749,12715,2026-07-30,UPI,2247.73,Failed,TXN00043749
43750,33750,11506,2026-08-11,Credit Card,62713.11,Success,TXN00043750
43751,33751,11428,2025-08-17,Wallet,12939.3,Failed,TXN00043751
43752,33752,13855,2025-02-17,UPI,4850.38,Success,TXN00043752
43753,33753,12743,2026-01-05,UPI,203666.1,Success,TXN00043753
43754,33754,14072,2026-03-17,UPI,180626.01,Failed,TXN00043754
43755,33755,13275,2025-12-09,UPI,212897.07,Success,TXN00043755
43756,33756,12609,2026-01-12,Credit Card,156019.17,Success,TXN00043756
43757,33757,12375,2025-06-22,Net Banking,206275.92,Success,TXN00043757
43758,33758,12465,2026-05-31,UPI,13274.47,Success,TXN00043758
43759,33759,13806,2026-03-06,UPI,140316.88,Failed,TXN00043759
43760,33760,13936,2025-06-18,Credit Card,9446.11,Success,TXN00043760
43761,33761,11384,2025-07-19,Credit Card,125832.81,Failed,TXN00043761
43762,33762,13621,2026-03-11,Credit Card,16288.57,Failed,TXN00043762
43763,33763,13277,2025-04-05,UPI,17618.69,Success,TXN00043763
43764,33764,12951,2025-03-10,UPI,56176.96,Success,TXN00043764
43765,33765,10280,2025-05-28,Credit Card,23467.74,Success,TXN00043765
43766,33766,13979,2026-05-07,UPI,150830.56,Success,TXN00043766
43767,33767,12271,2026-01-19,UPI,20622.59,Failed,TXN00043767
43768,33768,12156,2026-06-21,UPI,12747.73,Success,TXN00043768
43769,33769,10684,2026-03-16,UPI,5100.99,Success,TXN00043769
43770,33770,10602,2026-02-08,Net Banking,47628.66,Success,TXN00043770
43771,33771,12044,2026-04-10,UPI,1270.48,Success,TXN00043771
43772,33772,11533,2026-03-04,UPI,142585.14,Success,TXN00043772
43773,33773,10961,2026-08-26,UPI,92911.23,Failed,TXN00043773
43774,33774,13078,2025-06-29,Wallet,15038.95,Success,TXN00043774
43775,33775,10507,2025-02-21,Credit Card,64211.61,Success,TXN00043775
43776,33776,11823,2026-05-01,UPI,6573.94,Success,TXN00043776
43777,33777,11195,2026-07-28,Debit Card,10061.59,Success,TXN00043777
43778,33778,10875,2025-08-11,UPI,183374.6,Success,TXN00043778
43779,33779,12316,2025-03-26,Debit Card,62294.41,Success,TXN00043779
43780,33780,14289,2026-01-26,Credit Card,32676.82,Success,TXN00043780
43781,33781,12804,2026-06-25,UPI,180481.65,Success,TXN00043781
43782,33782,12808,2026-06-17,Credit Card,13604.86,Refunded,TXN00043782
43783,33783,12118,2026-07-12,Credit Card,5018.25,Failed,TXN00043783
43784,33784,13191,2025-07-18,Credit Card,115762.2,Failed,TXN00043784
43785,33785,13789,2026-06-02,Debit Card,13189.32,Refunded,TXN00043785
43786,33786,14606,2025-11-15,Net Banking,18110.87,Failed,TXN00043786
43787,33787,10734,2026-03-03,Debit Card,15535.81,Success,TXN00043787
43788,33788,14556,2025-12-24,UPI,106938.86,Success,TXN00043788
43789,33789,11662,2025-07-30,UPI,6155.67,Success,TXN00043789
43790,33790,14554,2026-08-03,UPI,169389.36,Pending,TXN00043790
43791,33791,14663,2025-11-18,UPI,114727.09,Success,TXN00043791
43792,33792,14135,2026-01-03,Credit Card,77934.2,Success,TXN00043792
43793,33793,10970,2025-09-02,UPI,22520.93,Success,TXN00043793
43794,33794,10262,2026-08-04,Debit Card,233500.16,Failed,TXN00043794
43795,33795,14280,2026-02-27,Net Banking,6258.06,Success,TXN00043795
43796,33796,14616,2025-02-28,Wallet,103444.14,Success,TXN00043796
43797,33797,13600,2025-07-05,UPI,5710.01,Failed,TXN00043797
43798,33798,13960,2025-09-16,Credit Card,21370.44,Failed,TXN00043798
43799,33799,10386,2026-01-08,UPI,14137.37,Success,TXN00043799
43800,33800,14349,2025-06-21,Credit Card,8689.98,Success,TXN00043800
43801,33801,11035,2025-10-14,UPI,8184.3,Success,TXN00043801
43802,33802,11540,2025-09-26,Debit Card,111502.8,Refunded,TXN00043802
43803,33803,11807,2025-02-11,UPI,139793.08,Success,TXN00043803
43804,33804,14164,2025-10-13,Credit Card,4426.91,Failed,TXN00043804
43805,33805,12475,2026-06-14,Debit Card,79922.37,Success,TXN00043805
43806,33806,12057,2025-08-30,Credit Card,54799.69,Failed,TXN00043806
43807,33807,14633,2025-01-29,Wallet,9022.71,Success,TXN00043807
43808,33808,11601,2026-01-01,Net Banking,1925.48,Refunded,TXN00043808
43809,33809,13688,2025-01-14,Credit Card,130686.08,Success,TXN00043809
43810,33810,14791,2026-06-20,Debit Card,114844.61,Failed,TXN00043810
43811,33811,10801,2025-09-18,Debit Card,7575.7,Success,TXN00043811
43812,33812,12070,2025-11-14,UPI,110093.31,Success,TXN00043812
43813,33813,13276,2026-08-10,UPI,18089.15,Success,TXN00043813
43814,33814,14251,2026-04-29,Credit Card,141136.12,Failed,TXN00043814
43815,33815,13595,2025-05-24,UPI,9274.66,Success,TXN00043815
43816,33816,12858,2025-09-23,UPI,14272.98,Success,TXN00043816
43817,33817,11486,2025-04-10,Debit Card,48459.32,Success,TXN00043817
43818,33818,14174,2025-02-20,Wallet,19785.45,Success,TXN00043818
43819,33819,14815,2025-11-20,UPI,7835.74,Failed,TXN00043819
43820,33820,14859,2026-06-20,Wallet,49582.1,Success,TXN00043820
43821,33821,14153,2026-05-08,Debit Card,43408.87,Success,TXN00043821
43822,33822,10339,2025-08-04,UPI,9486.58,Success,TXN00043822
43823,33823,10274,2025-12-10,UPI,7283.33,Success,TXN00043823
43824,33824,13962,2025-02-10,Debit Card,17618.69,Success,TXN00043824
43825,33825,11893,2025-04-10,Debit Card,42445.88,Success,TXN00043825
43826,33826,13757,2025-10-18,Debit Card,57811.42,Failed,TXN00043826
43827,33827,14529,2026-08-20,Debit Card,7880.14,Success,TXN00043827
43828,33828,12439,2025-01-14,UPI,4203.43,Refunded,TXN00043828
43829,33829,11922,2025-07-24,Net Banking,11138.62,Pending,TXN00043829
43830,33830,13414,2025-07-30,UPI,22364.18,Refunded,TXN00043830
43831,33831,11284,2025-12-14,UPI,19408.95,Refunded,TXN00043831
43832,33832,14092,2025-08-28,UPI,295813.2,Failed,TXN00043832
43833,33833,12222,2026-01-20,UPI,9747.24,Failed,TXN00043833
43834,33834,11748,2026-08-25,Debit Card,13303.06,Refunded,TXN00043834
43835,33835,13267,2025-03-18,UPI,36611.85,Refunded,TXN00043835
43836,33836,13513,2026-01-07,UPI,37843.35,Failed,TXN00043836
43837,33837,13379,2025-11-04,UPI,32004.06,Success,TXN00043837
43838,33838,14404,2025-05-26,UPI,4836.42,Failed,TXN00043838
43839,33839,12643,2025-01-24,Debit Card,112083.52,Success,TXN00043839
43840,33840,10556,2025-11-09,Credit Card,5743.26,Success,TXN00043840
43841,33841,12255,2026-07-01,Debit Card,54928.94,Pending,TXN00043841
43842,33842,11141,2026-07-19,UPI,4396.44,Success,TXN00043842
43843,33843,13805,2026-05-05,Debit Card,21597.52,Success,TXN00043843
43844,33844,11786,2025-12-04,UPI,53758.34,Success,TXN00043844
43845,33845,11114,2025-10-25,Credit Card,13956.93,Refunded,TXN00043845
43846,33846,13100,2025-12-20,Net Banking,381574.75,Success,TXN00043846
43847,33847,13616,2026-08-09,UPI,91422.92,Success,TXN00043847
43848,33848,11241,2025-11-03,Net Banking,10510.36,Success,TXN00043848
43849,33849,13893,2026-06-03,UPI,41946.82,Success,TXN00043849
43850,33850,10071,2025-09-12,UPI,31331.15,Success,TXN00043850
43851,33851,14126,2026-03-22,Net Banking,150844.39,Success,TXN00043851
43852,33852,12869,2026-08-08,Debit Card,12736.04,Success,TXN00043852
43853,33853,14767,2025-01-12,UPI,99757.84,Success,TXN00043853
43854,33854,11545,2026-05-29,Debit Card,314534.43,Success,TXN00043854
43855,33855,12371,2026-05-06,Net Banking,95620.54,Success,TXN00043855
43856,33856,12418,2026-04-06,Net Banking,21006.76,Success,TXN00043856
43857,33857,11180,2026-06-13,Net Banking,39687.52,Success,TXN00043857
43858,33858,12714,2025-07-27,Wallet,17070.06,Failed,TXN00043858
43859,33859,11107,2026-04-19,UPI,18611.48,Success,TXN00043859
43860,33860,12453,2025-10-27,Debit Card,11593.33,Success,TXN00043860
43861,33861,14709,2026-01-03,UPI,45283.68,Success,TXN00043861
43862,33862,13352,2026-02-27,Wallet,22755.98,Failed,TXN00043862
43863,33863,10281,2025-12-02,UPI,96312.18,Success,TXN00043863
43864,33864,11716,2026-06-22,Debit Card,44976.34,Success,TXN00043864
43865,33865,11114,2026-02-15,UPI,45156.87,Failed,TXN00043865
43866,33866,12177,2026-08-23,Wallet,52520.22,Success,TXN00043866
43867,33867,14405,2026-06-22,Credit Card,172611.53,Success,TXN00043867
43868,33868,11988,2026-03-15,Credit Card,56126.75,Failed,TXN00043868
43869,33869,14581,2026-07-11,Credit Card,9438.93,Failed,TXN00043869
43870,33870,13179,2025-04-14,Debit Card,39933.16,Success,TXN00043870
43871,33871,13022,2025-10-09,Wallet,31786.12,Failed,TXN00043871
43872,33872,13071,2026-07-21,Wallet,93856.26,Success,TXN00043872
43873,33873,11529,2025-03-15,UPI,26592.61,Success,TXN00043873
43874,33874,12840,2026-05-08,Credit Card,55929.1,Refunded,TXN00043874
43875,33875,14379,2025-02-01,Credit Card,30019.94,Failed,TXN00043875
43876,33876,11131,2025-07-05,UPI,16158.42,Success,TXN00043876
43877,33877,13405,2025-02-24,Debit Card,39359.02,Success,TXN00043877
43878,33878,14966,2026-07-25,Debit Card,37749.84,Success,TXN00043878
43879,33879,14357,2025-10-03,Net Banking,23917.38,Failed,TXN00043879
43880,33880,13302,2026-04-20,Debit Card,17299.85,Failed,TXN00043880
43881,33881,11930,2025-08-13,UPI,28276.6,Failed,TXN00043881
43882,33882,14317,2026-08-18,Net Banking,135182.67,Failed,TXN00043882
43883,33883,10693,2025-05-19,UPI,44389.26,Success,TXN00043883
43884,33884,12446,2026-08-12,Credit Card,6153.37,Refunded,TXN00043884
43885,33885,10714,2025-03-30,Debit Card,166941.04,Success,TXN00043885
43886,33886,12845,2026-01-23,UPI,15598.5,Success,TXN00043886
43887,33887,14726,2026-06-19,UPI,39572.96,Success,TXN00043887
43888,33888,14725,2026-07-16,UPI,5456.2,Success,TXN00043888
43889,33889,12757,2026-07-24,Debit Card,177447.72,Failed,TXN00043889
43890,33890,11730,2025-04-14,Debit Card,12802.55,Success,TXN00043890
43891,33891,11828,2025-01-19,Credit Card,30639.16,Failed,TXN00043891
43892,33892,11522,2026-02-03,UPI,14877.58,Success,TXN00043892
43893,33893,10301,2025-05-11,Debit Card,22704.23,Success,TXN00043893
43894,33894,14093,2025-08-05,Wallet,227018.4,Success,TXN00043894
43895,33895,11029,2026-05-02,Credit Card,10613.36,Success,TXN00043895
43896,33896,13919,2026-04-18,Net Banking,120765.36,Success,TXN00043896
43897,33897,11820,2025-11-04,Net Banking,117769.3,Pending,TXN00043897
43898,33898,14123,2025-11-16,Wallet,73324.77,Pending,TXN00043898
43899,33899,11711,2026-06-17,UPI,49913.6,Failed,TXN00043899
43900,33900,13187,2025-01-15,Debit Card,67299.05,Success,TXN00043900
43901,33901,14474,2025-03-15,UPI,2068.19,Refunded,TXN00043901
43902,33902,14193,2025-04-01,Debit Card,129483.14,Success,TXN00043902
43903,33903,11160,2025-01-09,Wallet,34104.1,Success,TXN00043903
43904,33904,10388,2025-08-16,UPI,22838.12,Success,TXN00043904
43905,33905,11904,2026-06-17,UPI,47227.4,Success,TXN00043905
43906,33906,14260,2025-05-04,Wallet,41866.1,Success,TXN00043906
43907,33907,11899,2025-01-29,UPI,155672.64,Refunded,TXN00043907
43908,33908,11439,2026-08-26,UPI,112418.68,Failed,TXN00043908
43909,33909,14777,2025-11-09,Credit Card,3167.92,Failed,TXN00043909
43910,33910,11002,2025-05-20,Debit Card,1120.33,Failed,TXN00043910
43911,33911,11160,2026-06-05,UPI,159091.19,Success,TXN00043911
43912,33912,14254,2025-08-25,UPI,3312.95,Success,TXN00043912
43913,33913,10813,2025-05-03,Debit Card,6523.06,Refunded,TXN00043913
43914,33914,11390,2026-04-09,UPI,79822.52,Success,TXN00043914
43915,33915,13011,2025-05-06,UPI,3156.57,Failed,TXN00043915
43916,33916,12397,2026-04-08,UPI,52376.49,Failed,TXN00043916
43917,33917,14490,2025-06-19,Net Banking,158050.65,Success,TXN00043917
43918,33918,11348,2025-06-23,Credit Card,178198.3,Success,TXN00043918
43919,33919,12996,2026-07-15,Credit Card,67591.34,Success,TXN00043919
43920,33920,11538,2025-10-13,UPI,115322.7,Failed,TXN00043920
43921,33921,14939,2026-04-03,Credit Card,59498.52,Success,TXN00043921
43922,33922,11487,2026-04-12,Debit Card,18797.16,Refunded,TXN00043922
43923,33923,13147,2026-02-20,Wallet,40709.77,Failed,TXN00043923
43924,33924,11783,2026-07-02,Credit Card,47709.32,Success,TXN00043924
43925,33925,12549,2026-07-21,Credit Card,13521.77,Success,TXN00043925
43926,33926,11751,2025-10-18,UPI,122556.64,Failed,TXN00043926
43927,33927,12014,2025-10-12,Net Banking,31786.12,Pending,TXN00043927
43928,33928,12236,2025-01-01,Credit Card,17012.16,Success,TXN00043928
43929,33929,13565,2026-07-15,UPI,139010.96,Success,TXN00043929
43930,33930,14461,2025-08-03,UPI,17068.96,Success,TXN00043930
43931,33931,12549,2025-07-21,Net Banking,90240.83,Success,TXN00043931
43932,33932,12225,2025-04-10,Net Banking,10807.77,Failed,TXN00043932
43933,33933,14725,2025-02-25,UPI,155908.05,Refunded,TXN00043933
43934,33934,10970,2025-03-12,Net Banking,46928.13,Success,TXN00043934
43935,33935,10273,2025-06-08,Credit Card,205304.37,Success,TXN00043935
43936,33936,11587,2026-03-27,Debit Card,179829.4,Success,TXN00043936
43937,33937,12825,2026-01-08,Debit Card,103298.13,Success,TXN00043937
43938,33938,13519,2025-11-15,UPI,74941.86,Success,TXN00043938
43939,33939,12389,2025-06-20,UPI,5483.96,Success,TXN00043939
43940,33940,14021,2026-08-20,Credit Card,39357.38,Success,TXN00043940
43941,33941,14601,2025-01-18,UPI,21014.88,Success,TXN00043941
43942,33942,14957,2025-07-29,UPI,4338.88,Success,TXN00043942
43943,33943,13821,2025-04-07,UPI,43133.5,Refunded,TXN00043943
43944,33944,12785,2025-03-07,Net Banking,294686.12,Failed,TXN00043944
43945,33945,10629,2025-08-17,UPI,6973.19,Success,TXN00043945
43946,33946,14346,2026-07-04,Credit Card,4532.05,Success,TXN00043946
43947,33947,14608,2025-11-12,Debit Card,45982.14,Refunded,TXN00043947
43948,33948,10345,2025-05-22,UPI,49188.55,Failed,TXN00043948
43949,33949,14643,2025-04-03,UPI,150412.55,Failed,TXN00043949
43950,33950,10556,2025-04-20,Credit Card,64485.63,Success,TXN00043950
43951,33951,14011,2025-05-25,Credit Card,94733.6,Success,TXN00043951
43952,33952,12920,2025-09-20,UPI,44906.94,Refunded,TXN00043952
43953,33953,10460,2025-03-31,UPI,116369.48,Success,TXN00043953
43954,33954,12789,2025-09-15,Debit Card,257999.28,Success,TXN00043954
43955,33955,12812,2026-03-04,UPI,16252.01,Success,TXN00043955
